level MATVEC(SIGMA) VECMAT(SIGMA) COMM(SIGMA) NORM(SIGMA) p d-max comm-max comp-max allgather-max allreduce-max reducescatter-max gram-max mm-max nnls-max
7 0.000080 0.000056 0.000122 0.000165 30 0.0555934 0.024354 0.0197542 0.0050565 0.00739306 0.0120131 0.00163554 0.0116913 0.00650443
6 0.000091 0.000070 0.000150 0.000262 30 0.0610787 0.0260207 0.0232816 0.00524567 0.00741895 0.0134731 0.00171709 0.0145923 0.00705964
6 0.000111 0.000088 0.000184 0.000328 30 0.0686737 0.0291578 0.0275307 0.00564011 0.00735428 0.0162498 0.00172217 0.0179347 0.00790647
7 0.000100 0.000050 0.000116 0.000169 30 0.0580334 0.0233337 0.0230178 0.00486901 0.00740445 0.0111777 0.00175695 0.0140646 0.00721765
7 0.000048 0.000038 0.000090 0.000116 30 0.0490072 0.0215796 0.0161835 0.00452041 0.00735211 0.00983266 0.00161624 0.00900237 0.00557545
6 0.000091 0.000061 0.000135 0.000214 30 0.0566382 0.0245988 0.0205596 0.00501693 0.00735241 0.0123343 0.00162823 0.0124466 0.00656324
6 0.000078 0.000078 0.000161 0.000296 30 0.0647244 0.0273919 0.0255856 0.0053662 0.00742069 0.0146899 0.0017208 0.0165563 0.00732213
6 0.000109 0.000097 0.000195 0.000317 30 0.072003 0.0299317 0.0300674 0.00575837 0.00736726 0.0168848 0.00170172 0.0200099 0.00835578
6 0.000110 0.000071 0.000158 0.000241 30 0.0618402 0.0266783 0.023374 0.00527166 0.00735143 0.01415 0.00166827 0.0146812 0.00710262
7 0.000097 0.000037 0.000094 0.000113 30 0.0490932 0.0217176 0.0160638 0.00448721 0.00736253 0.0100008 0.001585 0.00873069 0.00576175
7 0.000065 0.000041 0.000097 0.000154 30 0.0506728 0.0221968 0.017174 0.00467474 0.00731918 0.0103227 0.00161337 0.00957172 0.0060362
8 0.000036 0.000020 0.000050 0.000051 30 0.0397721 0.0181747 0.0107282 0.00409931 0.00721327 0.00698449 0.00160216 0.00480795 0.00432553
8 0.000023 0.000017 0.000048 0.000048 30 0.0392342 0.0180382 0.0103449 0.00408487 0.00720678 0.00686519 0.00155132 0.00457202 0.00422567
7 0.000112 0.000053 0.000153 0.000153 30 0.0507374 0.0221144 0.0173413 0.0046169 0.0073143 0.010308 0.00164259 0.009641 0.00606342
7 0.000060 0.000050 0.000125 0.000165 30 0.0529842 0.0233194 0.018372 0.00479939 0.00732198 0.0113112 0.00159749 0.0108803 0.0059138
7 0.000076 0.000053 0.000122 0.000189 30 0.055017 0.02405 0.0195874 0.00495365 0.00736611 0.0118416 0.00166781 0.0116273 0.00630576
7 0.000067 0.000053 0.000123 0.000177 30 0.054971 0.0241151 0.0194209 0.00491644 0.00737906 0.0119448 0.00168785 0.011392 0.00634559
7 0.000039 0.000022 0.000055 0.000058 30 0.0406135 0.0187491 0.0110097 0.00413902 0.00725246 0.00747822 0.00156788 0.00507018 0.00439625
7 0.000024 0.000020 0.000050 0.000057 30 0.0408046 0.0187439 0.0111697 0.00412397 0.00723037 0.00751472 0.00155777 0.0051945 0.00442482
7 0.000101 0.000041 0.000108 0.000149 30 0.0501074 0.0222094 0.0166512 0.00465617 0.00735845 0.0103191 0.00163943 0.00915878 0.00586316
7 0.000062 0.000047 0.000118 0.000166 30 0.0529603 0.0231184 0.0184925 0.00477343 0.00731241 0.0111427 0.0016015 0.010769 0.00615933
6 0.000265 0.000176 0.000316 0.000657 30 0.103301 0.0424741 0.0478536 0.00762771 0.00754745 0.0273121 0.00219296 0.0334042 0.0122691
6 0.000277 0.000205 0.000365 0.000802 30 0.109011 0.0472935 0.0487583 0.00827845 0.00746743 0.0315806 0.0019117 0.0350172 0.0118518
7 0.000080 0.000045 0.000103 0.000138 30 0.0486153 0.0225115 0.0152561 0.00476191 0.00729464 0.0105696 0.00145563 0.00901634 0.00481198
7 0.000086 0.000062 0.000144 0.000189 30 0.0547437 0.024961 0.0186223 0.00507726 0.00725948 0.0127176 0.00150488 0.0117955 0.00533796
7 0.000078 0.000053 0.000121 0.000190 30 0.0515835 0.0239621 0.0166455 0.00493229 0.0072702 0.0118721 0.0014078 0.0104081 0.00483967
7 0.000084 0.000053 0.000116 0.000176 30 0.0520913 0.0240843 0.0170037 0.00489026 0.00728188 0.0120235 0.00143695 0.0106252 0.00496427
6 0.000096 0.000092 0.000191 0.000324 30 0.0850494 0.0297391 0.0428882 0.00586261 0.00746889 0.0164801 0.00213667 0.0306452 0.0101135
6 0.000101 0.000077 0.000164 0.000279 30 0.0692845 0.0274485 0.0299064 0.00540734 0.00745172 0.0146562 0.00180829 0.0201041 0.00800027
6 0.000102 0.000104 0.000205 0.000307 30 0.0740983 0.0310261 0.030911 0.0059965 0.00740127 0.0176875 0.00176158 0.0207061 0.00854804
6 0.000105 0.000096 0.000193 0.000305 30 0.0735196 0.0307002 0.030727 0.00583717 0.00740647 0.0174882 0.0017941 0.0203752 0.00856901
6 0.000102 0.000105 0.000206 0.000361 30 0.0759361 0.0318852 0.0318484 0.00605343 0.00740211 0.0184866 0.00173361 0.0213432 0.00878117
6 0.000121 0.000110 0.000211 0.000406 30 0.0807844 0.0335 0.0349842 0.00642975 0.0074226 0.0196913 0.00173684 0.0238457 0.00941654
7 0.000053 0.000026 0.000061 0.000070 30 0.0428134 0.0192642 0.0124696 0.00422606 0.00728762 0.00787241 0.00156206 0.0060234 0.0048979
7 0.000038 0.000027 0.000067 0.000081 30 0.0457678 0.019784 0.0147616 0.00433288 0.00727754 0.00829552 0.00160481 0.00767545 0.00548592
7 0.000101 0.000080 0.000177 0.000275 30 0.0654417 0.0274687 0.0260307 0.00537092 0.00739315 0.0147693 0.00173145 0.0167902 0.00751819
7 0.000103 0.000079 0.000173 0.000273 30 0.0643315 0.0272979 0.0251735 0.00537554 0.0073349 0.0146884 0.00165522 0.0160886 0.00751883
7 0.000063 0.000048 0.000111 0.000169 30 0.0531928 0.0230333 0.0188101 0.0048367 0.00739684 0.0109021 0.00157667 0.0109246 0.00632409
7 0.000043 0.000040 0.000103 0.000138 30 0.0545173 0.0220956 0.020814 0.0046883 0.00737789 0.0101531 0.00172197 0.0123891 0.00676162
8 0.000030 0.000029 0.000068 0.000095 30 0.0413302 0.0195898 0.0111046 0.00421135 0.0072666 0.0082295 0.00139693 0.00592786 0.00378679
8 0.000039 0.000024 0.000060 0.000084 30 0.0403644 0.0191052 0.0106739 0.00418169 0.00722064 0.00781702 0.00143955 0.00553158 0.00373819
7 0.000105 0.000046 0.000105 0.000159 30 0.0484551 0.0224949 0.0150813 0.00472036 0.00729338 0.0105929 0.00139198 0.00906709 0.00463123
7 0.000055 0.000043 0.000103 0.000170 30 0.0488896 0.0225761 0.01544 0.0046487 0.0073184 0.0107167 0.00140216 0.00923428 0.00481528
8 0.000041 0.000020 0.000051 0.000054 30 0.0375577 0.0180224 0.00908186 0.00409398 0.00717914 0.00686544 0.00143162 0.00428718 0.00340584
8 0.000022 0.000020 0.000049 0.000059 30 0.0378659 0.0181995 0.00927284 0.00411724 0.00717539 0.007029 0.00141855 0.00453545 0.003352
7 0.000099 0.000066 0.000148 0.000227 30 0.0562634 0.0256615 0.0194038 0.0051968 0.00734523 0.0132345 0.00146242 0.0123696 0.00558958
7 0.000088 0.000085 0.000178 0.000312 30 0.064299 0.029086 0.0237525 0.00559599 0.00740095 0.0161795 0.00157308 0.015654 0.00656222
8 0.000055 0.000026 0.000061 0.000071 30 0.0399796 0.019141 0.0103361 0.00424525 0.00721272 0.0078068 0.00140603 0.00537119 0.00358703
8 0.000027 0.000025 0.000056 0.000061 30 0.0390292 0.0189375 0.00965399 0.00416113 0.00721417 0.00768485 0.00137826 0.00488851 0.00339467
7 0.000049 0.000047 0.000108 0.000176 30 0.0527889 0.0229905 0.0184328 0.00485184 0.00740975 0.0108412 0.00153699 0.0104839 0.00642751
7 0.000038 0.000037 0.000084 0.000122 30 0.0479083 0.0214294 0.0152296 0.00461313 0.00738796 0.00956215 0.00153416 0.00814071 0.00560216
8 0.000084 0.000023 0.000042 0.000052 30 0.0384385 0.0177816 0.00982252 0.00407504 0.00721951 0.00660233 0.00157828 0.00411217 0.00414881
8 0.000056 0.000019 0.000049 0.000049 30 0.039574 0.0181478 0.0105678 0.00412403 0.00724885 0.00689644 0.00157689 0.00469675 0.00429676
6 0.000084 0.000077 0.000195 0.000268 30 0.0639978 0.0271561 0.0250644 0.00535439 0.00737472 0.0145364 0.00173076 0.0159879 0.00736247
6 0.000087 0.000085 0.000176 0.000271 30 0.0687146 0.0292049 0.0275879 0.00554277 0.00743574 0.0162961 0.00172446 0.0180524 0.00782
6 0.000248 0.000155 0.000293 0.000566 30 0.094192 0.0392963 0.0422427 0.00718583 0.00740437 0.0247357 0.0017166 0.029461 0.0110728
6 0.000133 0.000131 0.000235 0.000410 30 0.0863382 0.035844 0.0380191 0.00676494 0.00741841 0.0217004 0.00183471 0.0262547 0.00994446
8 0.000039 0.000013 0.000037 0.000030 30 0.0367863 0.0172859 0.00873944 0.00402697 0.00716862 0.00620137 0.00148082 0.00341591 0.00384838
8 0.000013 0.000012 0.000038 0.000024 30 0.0379564 0.0171115 0.00961454 0.0040476 0.00719783 0.00598712 0.00153461 0.00343648 0.00464804
6 0.000261 0.000235 0.000410 0.000832 30 0.158409 0.0515347 0.0927279 0.00879681 0.00747242 0.0352906 0.00221823 0.0703151 0.0202008
6 0.000138 0.000119 0.000218 0.000410 30 0.0877534 0.0342486 0.0410537 0.00657972 0.00744322 0.0202358 0.00214839 0.0285701 0.0103421
6 0.000085 0.000059 0.000129 0.000198 30 0.0569529 0.0246306 0.0207716 0.00503394 0.00737155 0.0123476 0.00155041 0.0128369 0.00640105
6 0.000088 0.000080 0.000165 0.000278 30 0.0652448 0.0276872 0.0256239 0.00547082 0.00739065 0.0149024 0.00163196 0.0164258 0.00758156
7 0.000078 0.000075 0.000174 0.000225 30 0.0636793 0.0269908 0.0248665 0.00540039 0.00735221 0.0143503 0.00167446 0.0158004 0.00740737
7 0.000097 0.000091 0.000165 0.000248 30 0.0621299 0.0267571 0.0235861 0.00529656 0.00741519 0.0141371 0.00167736 0.0149594 0.0070379
7 0.000081 0.000064 0.000156 0.000195 30 0.0601225 0.0254678 0.0229222 0.00518229 0.00737651 0.013023 0.00177234 0.0142566 0.00689909
7 0.000075 0.000051 0.000113 0.000158 30 0.0541186 0.023849 0.0189519 0.00498127 0.0073773 0.011609 0.00155988 0.0110695 0.00634331
7 0.000106 0.000039 0.000100 0.000143 30 0.0568358 0.0220792 0.0231042 0.00461516 0.00740504 0.0101801 0.00176311 0.0140336 0.00731229
7 0.000042 0.000039 0.000100 0.000144 30 0.0560689 0.0220938 0.022323 0.00464261 0.00741979 0.0101442 0.00175086 0.0134664 0.00713772
6 0.000102 0.000101 0.000205 0.000349 30 0.0734549 0.0305764 0.0307939 0.00584978 0.00737067 0.0173894 0.00172699 0.0206544 0.00844622
6 0.000150 0.000087 0.000177 0.000274 30 0.0709224 0.0294667 0.0294147 0.00565555 0.00740813 0.0164814 0.00176538 0.0195875 0.00807797
7 0.000077 0.000040 0.000104 0.000124 30 0.050338 0.0220366 0.0169819 0.0046259 0.00732202 0.0102026 0.00156361 0.00944799 0.00598802
7 0.000059 0.000040 0.000098 0.000129 30 0.0506737 0.0223004 0.0171358 0.00474208 0.0073491 0.0103215 0.00157153 0.00967612 0.00590812
0 0.000000 0.000000 0.000000 0.000000 40 2.42303 0.86228 1.39911 0.369926 0.0158398 0.476631 0.0106404 1.16235 0.226269
1 0.007395 0.010421 0.007606 0.010831 40 1.32137 0.453435 0.78064 0.195443 0.0142291 0.243807 0.00850904 0.642239 0.129957
1 0.006387 0.007793 0.006406 0.008964 40 1.08975 0.383962 0.636112 0.176212 0.0134906 0.194296 0.00705543 0.522065 0.107086
2 0.001771 0.001536 0.002783 0.004222 40 0.464374 0.169035 0.264621 0.0563299 0.00976163 0.103022 0.00535023 0.209435 0.0499345
2 0.003707 0.004500 0.004532 0.006881 40 0.817732 0.307701 0.453595 0.127809 0.00881917 0.171273 0.00623976 0.366419 0.0811017
3 0.001024 0.000692 0.001597 0.002555 40 0.273177 0.0982405 0.155592 0.0311433 0.00779694 0.0593811 0.00421828 0.122206 0.0292134
3 0.000887 0.000551 0.001194 0.001823 40 0.220157 0.0814791 0.121807 0.0256254 0.0077223 0.0482157 0.00349181 0.0954281 0.0229196
2 0.001665 0.001760 0.003146 0.004638 40 0.515793 0.181577 0.300322 0.062337 0.00812988 0.111134 0.00670143 0.238033 0.0557644
2 0.002223 0.001511 0.002928 0.004399 40 0.485174 0.169658 0.282751 0.0575543 0.00788527 0.104249 0.00585963 0.224699 0.05237
3 0.000763 0.000667 0.001529 0.002474 40 0.264606 0.0963308 0.149248 0.0302428 0.00773387 0.0583993 0.00451007 0.11655 0.0282018
3 0.000693 0.000623 0.001551 0.002464 40 0.269665 0.096634 0.153983 0.029996 0.00768169 0.0590292 0.00373822 0.121509 0.0288229
3 0.001575 0.001013 0.002330 0.003418 40 0.37598 0.130986 0.220205 0.0418871 0.00783642 0.0813114 0.00461185 0.173643 0.0421174
3 0.001138 0.000996 0.002163 0.003369 40 0.364455 0.126256 0.214476 0.0398593 0.00776039 0.0787071 0.00506333 0.169064 0.0403633
4 0.000381 0.000329 0.000851 0.001276 40 0.167556 0.0675571 0.0824911 0.0147691 0.0119906 0.040876 0.00354171 0.0619607 0.0170391
4 0.000210 0.000164 0.000401 0.000667 40 0.115524 0.0539747 0.0458656 0.00973708 0.0110577 0.0332372 0.00266906 0.033569 0.00964013
3 0.000744 0.000685 0.001656 0.002493 40 0.292951 0.110788 0.159797 0.0330149 0.0112141 0.0666012 0.00430423 0.124704 0.030827
3 0.000563 0.000531 0.001272 0.002007 40 0.240635 0.0954474 0.125504 0.0287955 0.0110652 0.0556442 0.00378216 0.0981805 0.0235757
5 0.000121 0.000121 0.000275 0.000452 40 0.0973703 0.0457108 0.0362808 0.00870468 0.0111803 0.0258942 0.00241842 0.026038 0.00788498
5 0.000067 0.000046 0.000138 0.000176 40 0.0680925 0.0337071 0.0200504 0.00710747 0.0110001 0.0156819 0.00225162 0.012399 0.00541198
4 0.000441 0.000422 0.001011 0.001566 40 0.201381 0.0768542 0.10601 0.0162437 0.0115165 0.0491774 0.00366795 0.0819247 0.0204339
4 0.000230 0.000221 0.000591 0.000829 40 0.138424 0.0641578 0.058169 0.0105288 0.010785 0.0428949 0.0027537 0.043236 0.0121872
4 0.000429 0.000336 0.000811 0.001332 40 0.169687 0.0669572 0.0850485 0.0134721 0.0113726 0.042203 0.00322461 0.0646529 0.0171922
4 0.000708 0.000619 0.001517 0.002419 40 0.270751 0.104524 0.144992 0.0317067 0.0109871 0.061912 0.00397964 0.113568 0.0274905
5 0.000246 0.000201 0.000504 0.000738 40 0.12419 0.0576718 0.0503656 0.0102083 0.0110922 0.0364263 0.00268072 0.0370976 0.0105928
5 0.000265 0.000152 0.000373 0.000606 40 0.111364 0.0515766 0.0442625 0.00948726 0.0110539 0.0310827 0.00258177 0.0325074 0.00918438
4 0.000378 0.000340 0.001075 0.001302 40 0.171291 0.0688898 0.0846258 0.0144053 0.0116056 0.0429539 0.00336482 0.0640362 0.0172695
4 0.000370 0.000321 0.000838 0.001353 40 0.17182 0.0684296 0.085666 0.0141707 0.011591 0.042731 0.00326387 0.0651688 0.0172479
4 0.000405 0.000387 0.000907 0.001454 40 0.182032 0.0706831 0.093281 0.014984 0.0111593 0.0445781 0.00338493 0.0716307 0.0183049
4 0.000382 0.000300 0.000767 0.001164 40 0.158849 0.0646824 0.0769076 0.0134044 0.0116077 0.0397729 0.0033333 0.0579565 0.0156684
6 0.000078 0.000069 0.000188 0.000287 40 0.0783173 0.037986 0.0254206 0.00769726 0.0110748 0.019303 0.0023474 0.0170538 0.00603265
6 0.000085 0.000046 0.000121 0.000173 40 0.0662091 0.0328471 0.0191495 0.00703984 0.0109968 0.0148938 0.00230223 0.0115481 0.00530512
6 0.000040 0.000035 0.000105 0.000128 40 0.0602734 0.0299317 0.0160108 0.00653513 0.0110684 0.0124199 0.0021518 0.00911512 0.00474962
6 0.000023 0.000021 0.000060 0.000069 40 0.0540741 0.0277826 0.0122209 0.00629675 0.011057 0.0105163 0.00210893 0.00615904 0.00395783
4 0.000334 0.000293 0.000688 0.001070 40 0.148102 0.0622214 0.0687579 0.0120027 0.0114973 0.0388069 0.00300297 0.0515596 0.0142194
4 0.000384 0.000267 0.000656 0.001080 40 0.153773 0.0635132 0.0730882 0.0124719 0.0114264 0.0397075 0.00300602 0.0549308 0.0151587
5 0.000160 0.000155 0.000372 0.000601 40 0.109689 0.0513381 0.0428727 0.00946001 0.0111813 0.030745 0.00258234 0.0311668 0.00913858
5 0.000083 0.000075 0.000200 0.000299 40 0.0792693 0.0376176 0.0271412 0.00745889 0.0107528 0.0194903 0.00227257 0.018295 0.00660377
4 0.000369 0.000348 0.000861 0.001340 40 0.172184 0.0687711 0.0860854 0.0137009 0.0107267 0.0444314 0.00316681 0.0663296 0.016606
4 0.000522 0.000297 0.000746 0.001231 40 0.161358 0.0671342 0.076775 0.0132505 0.011562 0.0424062 0.00313223 0.0578218 0.0158402
5 0.000271 0.000186 0.000522 0.000757 40 0.124368 0.0575519 0.0509231 0.0101258 0.0110939 0.0363942 0.00278606 0.0376551 0.0104846
5 0.000195 0.000161 0.000391 0.000600 40 0.114842 0.0535019 0.0457485 0.00972649 0.0111438 0.0326785 0.00272528 0.0334439 0.00958412
4 0.000582 0.000541 0.001296 0.002008 40 0.246709 0.0988204 0.127779 0.029401 0.011614 0.0578703 0.0037545 0.0996448 0.0244393
4 0.000432 0.000381 0.000969 0.001557 40 0.185483 0.071732 0.0956388 0.0150029 0.0111107 0.0456936 0.00353648 0.0734634 0.0186517
5 0.000204 0.000184 0.000474 0.000667 40 0.12413 0.0568852 0.0514797 0.00980742 0.0107195 0.0364154 0.00264884 0.0384687 0.0104147
5 0.000164 0.000161 0.000400 0.000621 40 0.115039 0.0532798 0.0460513 0.00967779 0.0111054 0.0325567 0.0026888 0.033776 0.0095948
5 0.000239 0.000198 0.000487 0.000796 40 0.122372 0.0574265 0.0486923 0.0100802 0.0111477 0.0362542 0.00263171 0.0357114 0.0103655
5 0.000273 0.000246 0.000606 0.000950 40 0.143071 0.060337 0.0655998 0.0115551 0.0115426 0.0373172 0.00308569 0.0491262 0.0134529
5 0.000157 0.000154 0.000381 0.000566 40 0.110275 0.0518933 0.0427197 0.00951125 0.0112186 0.0312168 0.00256821 0.0310761 0.00912531
5 0.000325 0.000193 0.000494 0.000793 40 0.12589 0.0598394 0.0498318 0.0103741 0.0109802 0.0385571 0.00274833 0.0363139 0.0107902
6 0.000078 0.000058 0.000170 0.000207 40 0.0690888 0.0333655 0.0222386 0.00668952 0.0102258 0.0165607 0.00193924 0.0145572 0.00575193
6 0.000096 0.000090 0.000231 0.000370 40 0.0786913 0.0370307 0.0284287 0.00685454 0.00987889 0.020404 0.00201463 0.0198267 0.00661835
5 0.000291 0.000279 0.000698 0.001115 40 0.148995 0.061007 0.0703733 0.0123513 0.0114835 0.0372393 0.00302832 0.0531789 0.0142281
5 0.000479 0.000431 0.000870 0.001382 40 0.177591 0.0708919 0.088581 0.0146398 0.01172 0.0446172 0.00332454 0.0673225 0.0179397
7 0.000036 0.000015 0.000050 0.000040 40 0.0513619 0.0266636 0.0103326 0.00623491 0.0110786 0.00947711 0.00203619 0.00478806 0.00353757
7 0.000015 0.000011 0.000048 0.000026 40 0.0493725 0.0259652 0.00918192 0.00608564 0.0111452 0.00884844 0.00198686 0.00391569 0.00330722
5 0.000189 0.000133 0.000313 0.000470 40 0.102397 0.0486845 0.038301 0.00913828 0.0112176 0.0284365 0.00236613 0.0275178 0.00843311
5 0.000405 0.000260 0.000679 0.001076 40 0.14432 0.0596987 0.0675268 0.0114964 0.0112784 0.037001 0.00292592 0.0504341 0.0141952
5 0.000212 0.000170 0.000410 0.000651 40 0.117095 0.0556135 0.0457181 0.0098467 0.0111008 0.0347533 0.00272593 0.0331376 0.00987763
5 0.000172 0.000140 0.000341 0.000549 40 0.102453 0.0483396 0.0391632 0.00877733 0.0104849 0.0291476 0.00234872 0.0280762 0.00876708
6 0.000142 0.000045 0.000118 0.000167 40 0.0560793 0.0260732 0.0176692 0.00529778 0.0083641 0.012511 0.00171511 0.010453 0.0055134
6 0.000049 0.000032 0.000104 0.000109 40 0.0493615 0.0229488 0.0146836 0.00474311 0.00802156 0.0102891 0.00164306 0.00812897 0.00493342
5 0.000136 0.000133 0.000329 0.000486 40 0.0971145 0.045085 0.0377185 0.00807383 0.0102988 0.0267984 0.00215863 0.0274969 0.00810347
5 0.000159 0.000152 0.000389 0.000559 40 0.110329 0.0520059 0.0427699 0.00950837 0.011135 0.0314251 0.0025338 0.0311113 0.00912735
5 0.000135 0.000130 0.000311 0.000479 40 0.100948 0.0478217 0.0377713 0.00904544 0.0112439 0.0276253 0.00246238 0.0270244 0.0083054
5 0.000158 0.000142 0.000342 0.000558 40 0.107002 0.0503638 0.0409504 0.00933903 0.0112676 0.0298377 0.00241906 0.0297177 0.00885939
6 0.000098 0.000069 0.000196 0.000238 40 0.0789698 0.0380574 0.0258436 0.00765962 0.0110037 0.019516 0.00229869 0.0172186 0.00636322
6 0.000096 0.000071 0.000207 0.000319 40 0.0817595 0.0387831 0.0278563 0.00787483 0.0109721 0.0200685 0.0023768 0.0186908 0.00682747
7 0.000040 0.000029 0.000096 0.000095 40 0.0595012 0.0302313 0.0146666 0.00656258 0.0111972 0.0125905 0.00213869 0.00821375 0.00433804
7 0.000024 0.000021 0.000054 0.000059 40 0.0419247 0.0199106 0.0105296 0.0043759 0.00756811 0.00807518 0.00162359 0.00499824 0.0039217
5 0.000274 0.000206 0.000532 0.000841 40 0.132406 0.0619853 0.0542888 0.0105627 0.011105 0.0403921 0.00270549 0.0402539 0.0113668
5 0.000262 0.000204 0.000465 0.000711 40 0.118962 0.0554434 0.0487448 0.00950567 0.00975866 0.0362544 0.0022564 0.0359371 0.0106058
6 0.000131 0.000081 0.000207 0.000320 40 0.0767456 0.0364291 0.0267687 0.00698277 0.0102303 0.0193344 0.00190565 0.0184248 0.00645062
6 0.000123 0.000105 0.000269 0.000394 40 0.0896165 0.042171 0.0325898 0.00797304 0.0107451 0.0235687 0.00231623 0.022756 0.00753596
5 0.000301 0.000191 0.000438 0.000633 40 0.11993 0.0560932 0.0476913 0.00991011 0.0111474 0.0351119 0.00262973 0.0349199 0.0101603
5 0.000200 0.000170 0.000479 0.000712 40 0.122511 0.0575045 0.0486725 0.0101235 0.0111802 0.0362681 0.00263178 0.0356939 0.0103567
7 0.000068 0.000025 0.000073 0.000077 40 0.0569577 0.0287838 0.013628 0.00646286 0.0111014 0.011341 0.00214399 0.00730268 0.00419405
7 0.000046 0.000039 0.000110 0.000154 40 0.0641373 0.0321552 0.0174593 0.00682087 0.0111 0.0143463 0.00215627 0.0104501 0.00488214
5 0.000172 0.000154 0.000386 0.000563 40 0.111037 0.052071 0.0432214 0.00963623 0.0113167 0.0312114 0.00262462 0.0314489 0.00918436
5 0.000251 0.000157 0.000433 0.000587 40 0.113105 0.0534793 0.0439836 0.00960103 0.0111723 0.0327699 0.0026123 0.032006 0.00937035
6 0.000159 0.000087 0.000212 0.000330 40 0.0833455 0.0397891 0.0286579 0.00792619 0.0107317 0.0212446 0.00239276 0.0192612 0.00703942
6 0.000193 0.000098 0.000252 0.000392 40 0.0898962 0.0430169 0.0315171 0.00831203 0.0109984 0.0238251 0.00235851 0.0218613 0.00731597
7 0.000041 0.000034 0.000096 0.000113 40 0.0505696 0.0231661 0.0155259 0.00480398 0.00793676 0.0105198 0.00166276 0.00894299 0.00495462
7 0.000064 0.000037 0.000108 0.000150 40 0.0522178 0.0237221 0.0166636 0.00475499 0.0074849 0.0115759 0.00161315 0.00998849 0.00509191
6 0.000090 0.000062 0.000173 0.000263 40 0.0713979 0.0345845 0.022786 0.00696509 0.0104763 0.0172617 0.00205566 0.0149056 0.00585465
6 0.000102 0.000086 0.000219 0.000317 40 0.0855754 0.040862 0.0296467 0.00809077 0.0110477 0.0218436 0.00240064 0.0201195 0.00713422
6 0.000087 0.000084 0.000211 0.000316 40 0.0803459 0.0384675 0.0268074 0.00777339 0.0109644 0.0198506 0.00237214 0.0178354 0.00663364
6 0.000114 0.000081 0.000225 0.000326 40 0.0850397 0.0403729 0.029454 0.00799679 0.010992 0.0214996 0.00245283 0.0199589 0.00709545
6 0.000086 0.000082 0.000212 0.000316 40 0.083425 0.0394448 0.0288443 0.00787344 0.0110056 0.0206791 0.00237073 0.0195061 0.00700447
6 0.000113 0.000105 0.000266 0.000369 40 0.0908843 0.0431078 0.0323022 0.0082514 0.0110632 0.0239131 0.00238981 0.0224214 0.00749612
6 0.000173 0.000111 0.000253 0.000397 40 0.0939244 0.0443881 0.0339817 0.00849447 0.0111726 0.0248363 0.00244242 0.0239096 0.00767273
6 0.000110 0.000083 0.000239 0.000308 40 0.0814472 0.0387703 0.027591 0.00781259 0.0110316 0.0200487 0.00237879 0.018543 0.00667851
6 0.000187 0.000147 0.000343 0.000533 40 0.104157 0.0490943 0.0394825 0.00916458 0.0112319 0.0288015 0.00248611 0.0285339 0.00851903
6 0.000132 0.000122 0.000299 0.000440 40 0.100329 0.0469058 0.0381177 0.00884443 0.0111814 0.0270129 0.00245467 0.0276696 0.00804149
6 0.000089 0.000082 0.000204 0.000341 40 0.076095 0.0364645 0.0264372 0.00689033 0.0101793 0.0195153 0.00196284 0.0180397 0.00647796
6 0.000107 0.000072 0.000213 0.000295 40 0.0786801 0.0371755 0.0273093 0.00743559 0.0104727 0.0193917 0.0022089 0.0184011 0.00674176
6 0.000090 0.000071 0.000192 0.000288 40 0.0805593 0.0385266 0.0269695 0.00773791 0.0110028 0.0198902 0.00247932 0.0177855 0.00674803
6 0.000094 0.000061 0.000177 0.000247 40 0.0757734 0.0366727 0.0240806 0.00756538 0.0110867 0.0181434 0.00234061 0.0157402 0.00603126
7 0.000038 0.000032 0.000093 0.000109 40 0.0594816 0.0299743 0.0149293 0.00659468 0.0111333 0.012377 0.00216194 0.00843199 0.00436662
7 0.000072 0.000050 0.000136 0.000213 40 0.068641 0.0341663 0.020094 0.00720696 0.011002 0.0160778 0.00235653 0.012369 0.00537867
6 0.000117 0.000098 0.000256 0.000375 40 0.0888624 0.042322 0.031316 0.00814444 0.0110591 0.0232331 0.00244791 0.0214797 0.00742712
6 0.000102 0.000095 0.000247 0.000355 40 0.0897586 0.0428851 0.0315574 0.00830244 0.0110505 0.0236651 0.00237479 0.0217102 0.00751238
6 0.000149 0.000144 0.000329 0.000560 40 0.112957 0.05156 0.0453487 0.0096506 0.0117312 0.0302437 0.00270397 0.0332527 0.00940827
6 0.000205 0.000132 0.000346 0.000508 40 0.107601 0.050735 0.0413126 0.009417 0.0110963 0.0303 0.00246103 0.030113 0.00878555
7 0.000025 0.000020 0.000060 0.000069 40 0.0540036 0.0279216 0.011692 0.00628052 0.0111053 0.0106547 0.00211788 0.00580114 0.00380376
7 0.000024 0.000020 0.000056 0.000060 40 0.0398649 0.0191283 0.00940785 0.00423577 0.00734275 0.00765632 0.00155732 0.00426731 0.00361108
8 0.000033 0.000011 0.000046 0.000023 40 0.0412888 0.0207903 0.00813554 0.0049292 0.008806 0.00717347 0.00168241 0.00313619 0.00334691
8 0.000011 0.000010 0.000165 0.000021 40 0.036118 0.0174555 0.00743848 0.00417416 0.00731057 0.00607609 0.00144898 0.00270255 0.003308
6 0.000132 0.000110 0.000256 0.000425 40 0.087652 0.0407176 0.0331138 0.00751311 0.0102305 0.0230676 0.00199796 0.02366 0.00746095
